,commune,codepostal,carburants,latitude,longitude,nombre,liste_complete_carburants,departement
178,ARGELES SUR MER,66700,"['Gazole', 'SP95']",42.57394,3.03737,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",66
179,SAINT ANDRE,66690,"['E10', 'Gazole', 'SP95']",42.5503,2.97387,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",66
180,Reichshoffen,67110,"['Gazole', 'SP98', 'GPLc', 'SP95']",48.93389,7.65898,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
181,Arles-sur-Tech,66150,"['E10', 'Gazole', 'SP98', 'SP95']",42.46292,2.63868,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",66
182,STRASBOURG,67200,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",48.5958355333,7.70870099662,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
183,NEUVE-ÉGLISE,67220,"['Gazole', 'SP98', 'SP95']",48.33793,7.31659,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
184,STRASBOURG,67000,"['E10', 'Gazole', 'SP98']",48.581155486,7.76929547151,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
185,STRASBOURG,67200,"['E10', 'Gazole', 'SP98']",48.56797,7.70937,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
186,SAINTE MARIE LA MER,66470,"['Gazole', 'SP95']",42.7320037461,3.02520737542,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",66
187,STRASBOURG,67100,"['Gazole', 'SP98', 'SP95']",48.5439,7.76564,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
188,STRASBOURG,67200,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",48.59081,7.69445,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
189,BREUSCHWICKERSHEIM,67112,"['E10', 'Gazole', 'SP98']",48.580246753,7.61091632521,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
190,STRASBOURG,67000,"['E10', 'Gazole', 'SP98']",48.5792939332,7.73058857653,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
191,Strasbourg,67000,"['E10', 'Gazole', 'SP98']",48.57287,7.78835,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
192,BISCHWILLER,67240,"['E10', 'Gazole', 'SP98', 'SP95']",48.7689284406,7.86683122696,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
193,PRADES,66500,"['Gazole', 'SP95']",42.61788,2.4233,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",66
194,BRUMATH,67170,"['E10', 'GPLc', 'Gazole', 'E85', 'SP95', 'SP98']",48.7302505329,7.6894579908,6,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
195,BRUMATH,67170,"['E10', 'GPLc', 'Gazole', 'E85', 'SP95', 'SP98']",48.7268961716,7.69124867573,6,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
196,PERPIGNAN,66000,"['Gazole', 'SP98', 'SP95']",42.7013433363,2.94363726824,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",66
197,La Broque,67130,"['E10', 'Gazole', 'SP98']",48.47898,7.2134,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
199,MOLSHEIM,67120,"['E10', 'Gazole', 'SP98', 'GPLc']",48.5397071824,7.49779428827,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",67
200,Saint-Cyr-sur-Loire,37540,"['E10', 'Gazole', 'SP98']",47.4181,0.66514,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
201,SALAISE-SUR-SANNE,38150,"['E10', 'Gazole', 'SP98', 'SP95']",45.3403850558,4.80515877304,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
202,GRENOBLE,38100,"['E10', 'Gazole', 'SP98']",45.1816550912,5.72594136987,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
203,Esvres,37320,"['Gazole', 'SP98', 'SP95']",47.2910315112,0.790036343077,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
205,SAINT-PIERRE-DES-CORPS,37700,"['E10', 'Gazole', 'SP95']",47.3804383534,0.715156958453,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
206,NAZELLES-NéGRON,37530,"['Gazole', 'SP98', 'SP95']",47.42407,0.97626,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
207,JOUé-LèS-TOURS,37300,"['E10', 'Gazole', 'E85', 'SP98']",47.3376082868,0.657319741914,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
209,LOCHES,37600,"['E10', 'Gazole', 'SP98', 'SP95']",47.1106940616,1.00443028393,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
210,Saint-Égrève,38120,"['E10', 'Gazole', 'SP98']",45.24059,5.67231,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
211,GRENOBLE,38100,"['E10', 'Gazole', 'SP98']",45.17877,5.70536,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
212,SAINT-AVERTIN,37550,"['Gazole', 'SP98', 'SP95']",47.35335,0.7327,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
213,Monnaie,37380,"['E10', 'Gazole', 'SP98', 'GPLc']",47.47364,0.77727,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
216,SAINT-JEAN-DE-SOUDAIN,38110,"['E10', 'Gazole', 'SP98', 'SP95']",45.5677502207,5.42508080999,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
218,Chambourg-sur-Indre,37310,"['Gazole', 'SP98', 'GPLc', 'SP95']",47.1543953429,0.997046003651,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
219,Ambillou,37340,"['Gazole', 'SP98', 'SP95']",47.45055,0.45476,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
220,Ballan-Miré,37510,"['Gazole', 'SP98', 'SP95']",47.34442,0.61488,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
221,NOTRE-DAME-D'Oé,37390,"['Gazole', 'SP98', 'SP95']",47.4512807555,0.715783202327,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
222,AVOINE,37420,"['Gazole', 'SP98', 'SP95']",47.2059,0.18464,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
223,LOCHES,37600,"['Gazole', 'SP95']",47.13964,1.00018,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
224,AVOINE,37420,"['E10', 'Gazole', 'SP98']",47.2140502515,0.168699271351,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
225,CHANCEAUX SUR CHOISILLE,37390,"['E10', 'Gazole', 'SP98', 'SP95']",47.4698938231,0.70161,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
226,Reventin-Vaugris,38121,"['Gazole', 'SP98', 'SP95']",45.4725422724,4.82910483618,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
227,JOUé-LèS-TOURS,37300,"['E10', 'Gazole', 'SP98']",47.35131,0.68041,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
228,JOUE LES TOURS,37300,"['Gazole', 'SP98', 'SP95']",47.35786,0.64797,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
229,Joué-les-Tours,37300,"['E10', 'Gazole', 'SP98']",47.34851,0.66069,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
230,SAINT PIERRE DES CORPS,37700,"['E10', 'Gazole', 'SP98', 'GPLc']",47.39668,0.71715,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
231,SAVIGNé-SUR-LATHAN,37340,"['Gazole', 'SP98', 'SP95']",47.4399890279,0.331768433617,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
232,SAINT-MARCELLIN,38160,"['Gazole', 'SP98', 'SP95']",45.14818,5.31292,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
233,SALAISE-SUR-SANNE,38150,"['E10', 'Gazole', 'SP98']",45.3280664835,4.80716113953,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
234,GRENOBLE,38100,"['Gazole', 'SP98', 'SP95']",45.18298,5.73398,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
235,LE FRENEY  D'OISANS,38142,"['Gazole', 'SP98', 'SP95']",45.0456919087,6.12722020449,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
236,Yzeures-sur-Creuse,37290,"['E10', 'Gazole', 'SP98']",46.78614,0.8776,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
238,LA VILLE AUX DAMES,37700,"['Gazole', 'SP98', 'SP95']",47.3958465417,0.788425149951,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
239,VEUREY-VOROIZE,38113,"['Gazole', 'SP98', 'SP95']",45.26267,5.6243,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
241,NAZELLES-NéGRON,37530,"['E10', 'Gazole', 'SP98', 'SP95']",47.42267,0.97574,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
242,LA MEMBROLLE-SUR-CHOISILLE,37390,"['Gazole', 'SP95']",47.44276,0.62264,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
243,Chanas,38150,"['E10', 'Gazole', 'E85', 'GPLc', 'SP95']",45.32128,4.80769,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
245,Neuillé-Pont-Pierre,37360,"['Gazole', 'SP98', 'SP95']",47.54666,0.55172,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
246,Chinon,37500,"['Gazole', 'SP98', 'SP95']",47.15301,0.23598,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
247,RENAGE,38140,"['Gazole', 'SP98', 'SP95']",45.34217,5.49376,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
248,SAINT-ÉGRèVE,38120,"['Gazole', 'SP98', 'SP95']",45.24043,5.66406,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
249,Château-la-Vallière,37330,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",47.5417,0.33689,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
250,AMBOISE,37400,"['Gazole', 'SP95']",47.39445,1.01532,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
251,L'Isle-d'Abeau,38080,['GPLc'],45.6124616512,5.21399694458,1,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
252,SAINT-CLAIR-DE-LA-TOUR,38110,"['E10', 'Gazole', 'SP98', 'SP95']",45.57269,5.47231,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
254,LOCHES,37600,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",47.1298207838,0.983949555285,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
255,SAINT-QUENTIN-FALLAVIER,38070,"['Gazole', 'SP98', 'SP95']",45.63766,5.10825,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
256,Grenoble,38100,"['E10', 'Gazole']",45.18003,5.71181,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
257,Échirolles,38130,"['E10', 'Gazole', 'SP98', 'SP95']",45.15041,5.6942,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
258,Grenoble,38100,"['E10', 'Gazole']",45.17108,5.72398,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
259,Saint-Épain,37800,"['E10', 'Gazole', 'SP98', 'GPLc']",47.16719,0.6305,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
260,CHINON,37500,"['Gazole', 'SP95']",47.1540727609,0.23637345243,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
261,VILLEFONTAINE,38090,"['Gazole', 'SP98', 'SP95']",45.6232205325,5.15669399445,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
262,L'ISLE-D'ABEAU,38080,"['E10', 'Gazole', 'SP95']",45.6145397683,5.22501818541,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
263,Salaise-sur-Sanne,38150,"['Gazole', 'SP98', 'SP95']",45.35728,4.81209,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
264,SAINT-BRANCHS,37320,"['Gazole', 'SP98', 'SP95']",47.22999,0.7693,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
265,Amboise,37400,"['Gazole', 'SP95']",47.40857,0.97127,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
266,ATHEE SUR CHER,37270,"['E10', 'Gazole', 'SP98', 'GPLc']",47.32082,0.91874,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
267,MONTLOUIS-SUR-LOIRE,37270,"['Gazole', 'E85', 'SP98', 'SP95']",47.38476,0.84123,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
268,SAINTE-MAURE DE TOURAINE,37800,"['Gazole', 'SP98', 'SP95']",47.1035080181,0.615318407769,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
269,Grenoble,38000,"['E10', 'Gazole']",45.19938,5.73974,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
270,Chatte,38160,"['Gazole', 'SP98', 'SP95']",45.14389,5.30523,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
272,La Riche,37520,"['Gazole', 'SP98', 'GPLc', 'SP95']",47.37701,0.65502,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
274,Joué-lès-Tours,37300,"['Gazole', 'SP98', 'SP95']",47.35599,0.69693,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
275,VERETZ,37270,"['Gazole', 'E85', 'SP95']",47.3553612974,0.814114786575,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
276,LA RICHE,37520,"['Gazole', 'SP98', 'SP95']",47.38597,0.6582,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
277,SAINT-SAUVEUR,38160,"['E10', 'Gazole', 'SP98', 'SP95']",45.1579069888,5.3346905519,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
278,CORMERY,37320,"['Gazole', 'SP98', 'SP95']",47.26693,0.83785,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
280,Noyant-de-Touraine,37800,"['E10', 'Gazole', 'SP98']",47.1087,0.58397,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
281,L'Isle-d'Abeau,38080,"['E10', 'Gazole', 'SP98', 'GPLc']",45.61219,5.22135,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
282,L'ISLE D'ABEAU,38080,"['E10', 'Gazole', 'SP98']",45.6268439334,5.19773708351,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
283,RIVES,38140,"['Gazole', 'SP98', 'SP95']",45.35843,5.4932,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
284,Monnaie,37380,"['Gazole', 'E85', 'SP98', 'SP95']",47.50142,0.78872,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
285,SAINT-ROMANS,38160,"['Gazole', 'SP98', 'SP95']",45.11385,5.32291,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
286,La Tour-du-Pin,38110,"['Gazole', 'SP98', 'SP95']",45.5605,5.45343,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
287,VILLEFONTAINE,38090,"['Gazole', 'SP98', 'SP95']",45.6103385374,5.15713037326,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
288,Amboise,37400,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",47.40395,1.01835,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
289,SAINT-ÉPAIN,37800,"['E10', 'Gazole', 'SP98', 'GPLc']",47.1664570639,0.631743694942,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
291,SAINT-CYR-SUR-LOIRE,37540,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",47.4258570023,0.656179074841,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
292,CHANAS,38150,"['E10', 'Gazole', 'SP95']",45.32473,4.80906,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
293,Chinon,37500,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",47.17355,0.25094,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
294,Azay-sur-Cher,37270,"['Gazole', 'SP95']",47.34585,0.8398,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
296,JOUé-LèS-TOURS,37300,"['Gazole', 'SP98', 'SP95']",47.3451042998,0.644097232507,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
297,Monnaie,37380,"['E10', 'Gazole', 'GPLc']",47.47626,0.77889,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",37
299,APPRIEU,38140,"['E10', 'Gazole', 'SP98', 'SP95']",45.39668,5.46881,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",38
300,CAHORS,46000,"['E10', 'Gazole', 'SP98']",44.467974608,1.48494237257,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
301,GOURDON,46300,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",44.7197229122,1.36770068683,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
302,LACAPELLE-MARIVAL,46120,"['Gazole', 'SP95']",44.7278034413,1.92028437759,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
303,BONNéE,45460,"['Gazole', 'SP98', 'SP95']",47.7894015273,2.37826386142,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
304,CHEVILLY,45520,"['E10', 'Gazole', 'GPLc']",48.0291,1.87312,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
305,Coullons,45720,"['Gazole', 'SP98', 'SP95']",47.61784,2.49319,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
307,SARAN,45770,"['Gazole', 'SP98', 'SP95']",47.93422,1.88977,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
309,SAINT-PRYVé-SAINT-MESMIN,45750,"['E10', 'Gazole', 'SP98']",47.8763,1.85136,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
310,CAHORS,46000,"['E10', 'Gazole', 'E85', 'SP98', 'SP95']",44.4616891028,1.45042536033,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
311,Cressensac,46600,"['E10', 'Gazole', 'SP98', 'GPLc']",45.03216,1.52469,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
313,GIEN,45500,"['E10', 'Gazole', 'SP98', 'SP95']",47.68784,2.6493,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
314,BONNY-SUR-LOIRE,45420,"['E10', 'Gazole', 'SP98']",47.5598,2.84273,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
315,LABASTIDE-MURAT,46240,"['E10', 'Gazole', 'SP98', 'GPLc']",44.659292011,1.56907044471,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
316,Puy-l'Évêque,46700,"['E10', 'Gazole', 'SP98', 'SP95']",44.5098,1.15287,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
317,LES QUATRE ROUTES DU LOT,46110,"['Gazole', 'SP98', 'SP95']",44.99741,1.64306,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
318,Saint-Jean-de-Braye,45800,"['E10', 'Gazole', 'SP98']",47.91458,1.96581,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
319,GRAMAT,46500,"['Gazole', 'SP98', 'SP95']",44.77441,1.72095,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
320,SAINT-PèRE-SUR-LOIRE,45600,"['E10', 'Gazole', 'SP98']",47.7815546647,2.37469262458,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
321,GOURDON,46300,"['Gazole', 'SP98', 'SP95']",44.74101,1.39249,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
322,SOUILLAC,46200,"['E10', 'Gazole', 'SP98', 'SP95']",44.89828,1.46273,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
324,CAHORS,46000,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",44.4639442271,1.42114625375,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
325,Gramat,46500,"['E10', 'Gazole', 'SP98', 'SP95']",44.7867842756,1.72019798092,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
326,CAHORS,46000,"['E10', 'Gazole', 'SP98', 'GPLc']",44.42111,1.43925,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
328,LUZECH,46140,"['Gazole', 'SP98', 'SP95']",44.4779622024,1.29399752632,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
329,CAJARC,46160,"['Gazole', 'SP98', 'SP95']",44.48866,1.84587,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
330,Chécy,45430,"['E10', 'Gazole', 'SP98', 'GPLc']",47.90593,2.03636,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
331,SANDILLON,45640,"['E10', 'Gazole', 'SP98']",47.84823,2.03627,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
332,VIENNE-EN-VAL,45510,"['Gazole', 'SP98', 'SP95']",47.80104,2.13956,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
333,Lacapelle-Marival,46120,"['Gazole', 'SP98', 'SP95']",44.72371,1.91694,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
334,Prayssac,46220,"['E10', 'Gazole', 'SP98']",44.5007,1.19465,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
335,Dordives,45680,"['Gazole', 'SP98', 'SP95']",48.14392,2.77214,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
336,Saint-Denis-en-Val,45560,"['Gazole', 'SP98', 'SP95']",47.88155,1.9523,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
337,LALBENQUE,46230,"['Gazole', 'SP95']",44.34049,1.54409,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
338,Gien,45500,"['E10', 'Gazole', 'SP98']",47.6976,2.63196,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
339,Cahors,46000,"['E10', 'Gazole', 'SP98']",44.42028,1.4386,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
340,Vayrac,46110,"['Gazole', 'SP95']",44.95448,1.71239,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
341,Figeac,46100,"['Gazole', 'SP95']",44.61014,2.02764,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
342,GRAMAT,46500,"['Gazole', 'SP98', 'SP95']",44.78128,1.72597,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
343,Saint-Céré,46400,"['E10', 'Gazole', 'SP98']",44.86052,1.88172,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
344,Cahors,46000,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",44.4567686235,1.43639861825,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
345,SAINT-LAURENT-LES-TOURS,46400,"['E10', 'Gazole', 'SP98', 'SP95']",44.86727,1.88722,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
346,LALBENQUE,46230,"['Gazole', 'SP98', 'SP95']",44.3429242399,1.54244744688,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
347,GOURDON,46300,"['E10', 'Gazole', 'SP98', 'SP95']",44.7259696634,1.37286948383,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
348,FIGEAC,46100,"['Gazole', 'SP98', 'SP95']",44.61091,2.03251,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
349,Villemandeur,45700,"['Gazole', 'SP98', 'SP95']",47.96945,2.71989,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
350,ST DENIS DE L'HOTEL,45550,"['Gazole', 'SP98', 'SP95']",47.87098,2.13255,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
351,BIARS-SUR-CèRE,46130,"['E10', 'Gazole', 'SP98', 'SP95']",44.9245,1.84388,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
352,FIGEAC,46100,"['Gazole', 'SP98', 'SP95']",44.60656,2.02367619218,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
353,PRAYSSAC,46220,"['Gazole', 'SP98', 'SP95']",44.5053552215,1.17483594397,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",46
354,Corbeilles,45490,"['Gazole', 'SP98', 'SP95']",48.05541,2.5281,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
355,SAINT-JEAN-LE-BLANC,45650,"['Gazole', 'SP98', 'SP95']",47.87568,1.9348,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",45
